length,weight,count,looped,neighbors,income,label
0,1.5,2,0,2,3000000000.0,white
2,0.25,1,0,2,4837000000.0,white
144,0.625036779523302,774,0,1,500000000.0,paduaCryptoWall
2,0.25,1,0,2,125000000.0,princetonCerber
144,0.0152822715323393,8696,0,2,40000000.0,princetonCerber
32,7.62939453125e-06,1,0,1,60000000.0,white
144,0.0464909515226497,1208,0,1,208000000.0,paduaCryptoWall
4,1.01111111111111,2,2,3,166000000.0,montrealCryptoLocker
144,0.289818179303658,2122,0,1,219000000.0,paduaCryptoWall
0,1.0,1,0,1,45035837.0,montrealNoobCrypt
58,1.25000095367432,4,0,2,500000000.0,white
144,0.201361852909423,4475,0,1,120000000.0,montrealCryptXXX
16,0.1640625,7,7,2,3100000000.0,white
6,0.25,1,0,1,300000000.0,princetonLocky
12,0.125,1,0,2,4648000000.0,white
6,1.0,1,0,2,32535000000.0,white
0,1.0,1,0,2,30845000000.0,white
40,0.00048828125,1,0,1,399990000.0,princetonLocky
10,0.04,1,0,1,171990000.0,paduaCryptoWall
8,0.125,1,0,2,4655000000.0,white
4,0.5,1,0,2,4873000000.0,white
4,0.25,1,0,2,1050000000.0,white
2,0.25,1,0,1,208000000.0,paduaCryptoWall
2,0.5,1,0,2,43106183.0,montrealCryptoLocker
18,0.0078125,1,0,1,116000000.0,white
0,0.5,1,0,2,3464000000.0,white
66,5.8207660913467394e-11,1,0,2,37545000000.0,white
42,0.492438038962348,84,0,2,7500000000.0,montrealCryptoLocker
12,0.211948133884772,10,0,9,400000000.0,montrealCryptoLocker
12,0.002,1,0,1,46000000.0,paduaCryptoWall
0,0.5,1,0,1,50000000.0,princetonLocky
2,0.25,1,0,1,695000000.0,white
26,0.03125,1,0,2,1704000000.0,white
10,0.015625,1,0,2,2138000000.0,white
144,3.30039086585203,881,3,7,1457183368.0,montrealCryptoLocker
2,0.25,1,0,1,106000000.0,white
0,0.5,1,0,2,2500000000.0,white
0,1.0,1,0,2,4987000000.0,white
18,1.703125,31,23,16,3033000000.0,white
144,0.0273565947290788,4457,0,1,250000001.0,princetonLocky
0,1.0,1,0,1,150000000.0,paduaCryptoWall
6,0.25,1,0,2,58566717.0,montrealCryptoLocker
10,0.5,1,0,2,4635000000.0,white
8,0.2375,7,0,2,70000000.0,white
22,0.0009765625,1,0,2,3736000000.0,white
4,1.5,3,0,1,100000000.0,white
2,1.0,2,0,2,400000000.0,princetonLocky
24,0.0009765625,1,0,1,2577000000.0,white
0,1.0,1,0,2,125000000.0,princetonCerber
144,1.85774856007268,1435,0,1,50000000.0,paduaCryptoWall
144,0.0070312943197426,2482,0,2,200106000.0,princetonCerber
0,1.0,2,0,2,5004000000.0,white
6,1.0,1,0,2,5791000000.0,white
6,1.0,1,0,2,570000000.0,white
66,1.0,1,0,2,33160000000.0,white
8,0.5,1,0,2,4617000000.0,white
82,7.450580596923831e-09,1,0,1,49990000.0,princetonLocky
4,0.5,1,0,2,85280000.0,princetonCerber
2,0.25,1,0,2,3967000000.0,white
0,0.5,1,0,1,33000000.0,paduaCryptoWall
60,1.0,1,0,2,31855000000.0,white
0,0.5,1,0,2,10000000000.0,white
66,1.0,1,0,2,5321000000.0,white
22,0.5986328125,5,0,7,3098000000.0,white
144,0.0512144926325168,1241,0,2,203320001.0,montrealComradeCircle
10,0.0625,1,0,2,4582000000.0,white
0,0.5,1,0,1,234495000000.0,white
2,2.0,2,0,1,500000000.0,princetonLocky
8,0.5,1,0,2,4925000000.0,white
14,1.0,1,0,1,24443000000.0,white
2,0.25,1,0,2,130000000.0,paduaCryptoWall
4,0.125,1,0,2,75000000.0,princetonCerber
12,0.0208333333333333,1,0,1,154000000.0,paduaCryptoWall
28,0.00244140625,2,0,2,456000000.0,white
18,0.03515625,2,0,2,1605000000.0,montrealCryptoLocker
26,0.0052083333333333,1,0,1,60000000.0,montrealNoobCrypt
6,0.0017361111111111,1,0,2,80000000.0,princetonCerber
2,0.5,1,0,1,69788894.0,paduaCryptoWall
0,1.0,1,0,1,1200000000.0,white
144,0.0559361868274874,2671,0,1,182000000.0,paduaCryptoWall
22,2.09183443509615,32,28,7,596000000.0,white
138,0.218750203158145,324,0,2,199800000.0,montrealCryptoLocker
34,1.0,1,0,2,32000000.0,white
2,0.25,1,0,2,125000000.0,princetonCerber
0,1.0,1,0,2,2591000000.0,white
12,0.0078125,1,0,1,1069000000.0,white
144,0.46532436564936,1792,889,2,159000000.0,paduaCryptoWall
10,0.125,1,0,2,4593000000.0,white
0,1.0,1,0,1,20001000000.0,white
22,3.37232142857143,8,3,4,496894884.0,paduaCryptoWall
2,1.0,1,0,2,372000000.0,white
22,0.0008138020833333,4,0,1,4000000000.0,white
0,0.0256410256410256,1,0,2,50636290.0,montrealCryptoLocker
0,0.5,1,0,1,200000000.0,paduaCryptoWall
10,0.03125,1,0,2,3358000000.0,white
2,1.0,1,0,2,4538000000.0,white
2,0.25,1,0,2,5715000000.0,white
2,0.5,1,0,2,4871000000.0,white
2,1.0,1,0,2,100000000.0,princetonCerber
8,1.03125,3,0,3,349000000.0,white
6,1.125,2,0,2,1700000000.0,paduaCryptoWall
2,0.5,1,0,2,4958000000.0,white
0,1.0,1,0,1,10000000000.0,white
144,0.565480051029044,4332,2049,2,100000000.0,princetonCerber
0,0.125,1,0,2,170000000.0,montrealSamSam
18,0.0078125,2,0,2,7322000000.0,white
52,0.0001220703125,1,0,2,524000000.0,white
20,0.00390625,1,0,2,4071000000.0,white
0,1.0,1,0,2,1000000000.0,montrealCryptoLocker
0,0.5,1,0,2,4622000000.0,white
0,0.5,1,0,2,50000000.0,white
0,1.0,1,0,2,33890000000.0,white
2,0.5,1,0,2,75000000.0,princetonCerber
46,6.103515625e-05,1,0,2,41830000.0,princetonCerber
10,0.0625,1,0,2,4256000000.0,white
0,1.0,1,0,1,10000000000.0,white
22,0.001953125,1,0,2,2138000000.0,white
0,0.2,1,0,1,50000000.0,paduaCryptoWall
82,1.0,1,0,2,3556000000.0,white
20,0.015625,1,0,1,4458000000.0,white
2,0.25,1,0,2,4137000000.0,white
2,0.5,1,0,2,1000000000.0,white
8,0.0357142857142857,1,0,2,80000000.0,princetonCerber
18,0.00390625,1,0,1,114000000.0,white
0,0.5,1,0,1,220000000.0,white
0,0.5,1,0,2,22586000000.0,white
120,1.0,1,0,2,11608000000.0,white
20,0.0087890625,2,2,3,199800000.0,montrealCryptoTorLocker2015
20,0.0625,1,0,2,4537000000.0,white
0,1.0,1,0,2,364000000.0,white
0,1.0,1,0,2,80000000.0,princetonCerber
60,0.015625,1,0,2,299000000.0,white
4,0.125,1,0,2,4722000000.0,white
14,0.0011160714285714,1,0,2,40000000.0,princetonCerber
0,0.5,1,0,1,6350000000.0,white
6,0.5,1,0,2,100000000.0,princetonCerber
0,0.5,1,0,1,7499000000.0,white
20,0.00390625,1,0,1,111000000.0,white
144,0.918975393908437,3340,0,2,250000000.0,princetonCerber
0,1.0,1,0,2,80000000.0,princetonCerber
2,0.25,1,0,2,80000000.0,princetonCerber
20,0.00390625,1,0,2,4237000000.0,white
4,0.125,2,0,2,300000000.0,princetonLocky
0,0.5,1,0,1,9762000000.0,white
12,0.25,1,0,2,4414000000.0,white
70,0.00048828125,1,0,2,100000000.0,princetonCerber
78,1.0,1,0,2,310000000.0,white
20,0.09375,2,0,1,4822000000.0,white
36,0.001953125,1,0,2,99980000.0,paduaCryptoWall
10,0.078125,1,1,4,321000000.0,montrealCryptoLocker
12,1.0,1,0,2,19828000000.0,white
24,0.0009765625,1,0,2,272000000.0,paduaCryptoWall
144,2.5505204204696,3115,0,1,300000000.0,montrealDMALocker
0,1.0,1,0,1,600000000.0,white
0,1.0,1,0,1,47000000.0,white
0,0.5,1,0,2,723000000.0,white
0,1.0,1,0,2,56000000.0,princetonCerber
0,1.0,1,0,1,10000000000.0,white
0,1.0,1,0,2,166950000.0,montrealCryptoLocker
8,0.1,1,0,1,294000000.0,paduaCryptoWall
0,1.0,1,0,1,1594590000.0,paduaCryptoWall
0,1.0,1,0,1,34176628.0,paduaCryptoWall
6,1.0,1,0,1,50000000.0,paduaCryptoWall
24,0.000244140625,1,0,2,254000000.0,white
4,0.25,1,0,1,300000000.0,princetonLocky
32,1.0,1,0,2,32365000000.0,white
2,0.0416666666666667,1,0,2,80000000.0,princetonCerber
44,0.0016518486870659,16,0,2,340000000.0,white
40,0.25,1,0,2,250000000.0,princetonLocky
0,1.0,1,0,2,45000000.0,paduaCryptoWall
16,0.0104166666666667,3,0,1,99990000.0,princetonLocky
0,0.5,1,0,2,316000000.0,white
0,0.5,1,0,2,2008000000.0,white
10,0.911458333333333,7,0,2,125000000.0,princetonCerber
0,1.0,1,0,2,4882000000.0,white
8,0.0625,1,0,1,532000000.0,white
20,1.0,1,0,2,31230000000.0,white
8,0.0625,1,0,2,4277000000.0,white
36,1.9073486328125e-06,1,0,2,116000000.0,white
26,2.62908528645833,17,0,7,746527605.0,paduaCryptoWall
8,0.3125,2,0,4,146302198.0,montrealCryptoLocker
18,0.068359375,4,0,1,621000000.0,white
144,1.25245629937828,2739,0,3,353559186.0,montrealCryptoLocker
0,0.5,1,0,1,50000000.0,princetonLocky
2,0.5,1,0,1,300000000.0,princetonLocky
0,0.5,1,0,1,150000000.0,princetonLocky
10,0.125,1,0,2,4735000000.0,white
4,1.0,1,0,2,99980000.0,montrealCryptoLocker
0,0.5,1,0,1,558000000.0,white
2,0.5,1,0,1,30149128.0,paduaCryptoWall
0,0.5,1,0,2,100000000.0,princetonCerber
44,0.001007080078125,3,0,1,50000000.0,white
28,3.5009765625,5,0,5,17027000000.0,white
72,7.62939453125e-06,2,0,1,410000000.0,princetonLocky
8,0.125,1,0,2,4749000000.0,white
144,0.275081054351251,3417,0,2,367000000.0,paduaCryptoWall
0,0.5,1,0,2,4942000000.0,white
2,0.0833333333333333,1,0,2,71790000.0,princetonCerber
6,0.125,1,0,2,68140000.0,princetonCerber
2,0.75,1,1,3,78232000.0,montrealCryptoTorLocker2015
0,0.5,1,0,2,240000000.0,montrealCryptXXX
10,0.25,1,0,1,402000000.0,princetonLocky
2,0.5,1,0,1,208000000.0,paduaCryptoWall
104,0.00390625,1,0,2,120000000.0,montrealCryptXXX
0,2.86666666666667,9,0,12,800916025.0,montrealCryptoLocker
18,0.0625,1,0,1,522000000.0,white
30,1.0,1,0,2,9266000000.0,white
4,1.10416666666667,27,0,1,50000000.0,montrealCryptoLocker
2,0.25,1,0,2,4759000000.0,white
12,1.6640625,6,1,7,1135000000.0,white
2,0.5,1,0,2,35000000.0,montrealCryptoLocker
12,0.25,1,0,1,200000000.0,princetonLocky
30,1.52587890625e-05,1,0,1,4901000000.0,white
144,2.00468237805927,796,1,4,304497958.0,paduaCryptoWall
6,0.111111111111111,1,0,2,141760000.0,princetonCerber
138,2.50006363977242e-06,361,0,2,120000000.0,montrealCryptXXX
144,0.0321199525657618,6449,0,2,120000000.0,montrealCryptXXX
64,1.41285083912037e-07,13,0,1,100000000.0,paduaCryptoWall
0,1.0,1,0,1,35000000.0,paduaCryptoWall
2,0.25,1,0,2,4551000000.0,white
92,1.0,1,0,2,19628000000.0,white
28,0.34111328125,11,0,4,521964000.0,montrealCryptoLocker
0,1.0,1,0,2,150000000.0,princetonLocky
22,0.0009765625,1,0,2,3333000000.0,white
0,1.0,1,0,2,5000000000.0,montrealCryptoLocker
0,2.0,2,0,3,350430812.0,montrealCryptoLocker
64,0.0001220703125,1,0,2,117000000.0,white
4,0.25,1,0,2,4440000000.0,white
24,0.0009765625,1,0,2,1380000000.0,white
144,1.01761238908282,1188,1187,5,1030000000.0,montrealCryptoLocker
8,0.125,1,0,2,4306000000.0,white
2,0.5,1,0,2,4850000000.0,white
2,0.166666666666667,1,0,2,100000000.0,princetonCerber
144,0.52002979984118,599,0,2,369000000.0,paduaCryptoWall
0,1.0,1,0,2,250000000.0,white
144,0.131799779518208,3809,0,2,120000000.0,montrealCryptXXX
0,0.5,1,0,1,10001000000.0,white
12,0.25,1,0,2,4789000000.0,white
144,8.70644999618012,2724,79,15,62264000000.0,montrealCryptoLocker
52,1.0,1,0,2,5676000000.0,white
50,0.0257261014368219,20,0,2,62000000.0,paduaCryptoWall
6,0.25,1,0,2,500000000.0,white
0,0.5,1,0,2,250000000.0,princetonLocky
14,0.125,1,0,2,4638000000.0,white
2,0.5,1,0,2,4881000000.0,white
14,0.0005266853932584,2,0,2,250000000.0,princetonCerber
30,0.0001220703125,1,0,2,2658000000.0,white
30,0.5001220703125,2,0,2,10578000000.0,white
0,1.0,1,0,2,125000000.0,princetonCerber
2,0.25,1,0,2,4182000000.0,white
0,1.5,2,0,2,3000000000.0,white
0,0.5,1,0,1,200000000.0,princetonLocky
0,0.5,1,0,2,56000000.0,white
40,0.174479166666667,3,0,2,60000000.0,montrealCryptoLocker
4,0.25,1,0,2,100000000.0,princetonCerber
0,1.0,1,0,1,10000000000.0,white
14,0.0625,1,0,2,100000000.0,princetonCerber
6,0.0625,1,0,2,3900000000.0,white
8,0.5,1,0,2,4924000000.0,white
2,1.0,1,0,2,11966000000.0,white
6,3.16666666666667,5,0,10,1875000000.0,montrealCryptoLocker
0,1.0,1,0,1,4966300000.0,paduaCryptoWall
0,2.0,2,0,2,151387758.0,montrealNoobCrypt
6,0.125,1,0,2,4695000000.0,white
12,0.25,1,0,2,4664000000.0,white
36,3.0517578125e-05,1,0,2,2075000000.0,white
120,1.0,1,0,2,5506000000.0,white
12,0.0625,1,0,2,4628000000.0,white
6,0.5,2,0,2,81930000.0,princetonCerber
54,0.015625,1,0,2,100000000.0,princetonCerber
6,0.25,1,0,2,260000000.0,white
0,2.0,2,0,3,85973495.0,paduaCryptoWall
52,1.89885251134644,64,0,6,112181924.0,montrealCryptoLocker
0,0.5,1,0,1,7915000000.0,white
144,4.01992578130517e-05,4125,0,2,126790000.0,princetonCerber
18,0.0009765625,1,0,1,246000000.0,paduaCryptoWall
34,0.1875,3,0,2,46000000.0,white
22,0.00390625,1,0,2,4380000000.0,white
4,0.2,1,0,1,200000000.0,paduaCryptoWall
2,1.0,1,0,2,2875000000.0,white
30,1.0,1,0,2,595000000.0,white
54,1.0,1,0,2,2456000000.0,white
20,0.001953125,1,0,2,240000000.0,white
0,1.0,1,0,2,100000000.0,princetonCerber
20,1.7828125,5,0,5,268317371.0,paduaCryptoWall
6,0.0625,1,0,2,200000000.0,white
16,0.00390625,1,0,2,4051000000.0,white
4,0.5,1,0,2,300000000.0,princetonLocky
144,0.545391345082203,9056,7,1,100000000.0,princetonLocky
20,0.00390625,1,0,2,4275000000.0,white
56,1.0,1,0,2,36190000000.0,white
2,0.375,2,0,2,700000000.0,montrealDMALockerv3
2,0.5,1,0,2,4551000000.0,white
0,0.5,1,0,1,2500000000.0,paduaCryptoWall
4,0.333333333333333,2,0,2,120000000.0,princetonCerber
24,0.53515625,4,0,4,2593000000.0,white
0,1.0,1,0,1,100000000.0,white
6,1.0,1,0,2,4944000000.0,white
0,3.0,3,0,3,35001000000.0,white
0,0.5,1,0,1,9820000000.0,white
24,2.79410807291667,14,0,1,13200000000.0,white
0,0.5,1,0,2,120000000.0,montrealCryptXXX
144,0.0016371884701288,1450,0,1,200000000.0,princetonLocky
10,0.015625,1,0,2,215000000.0,princetonCerber
2,0.75,2,0,4,240155240.0,montrealCryptoLocker
56,0.0030212409328669,3,3,2,1500000000.0,white
0,0.5,1,0,1,100000000.0,white
128,1.0,1,0,2,1246000000.0,white
2,0.0714285714285714,1,0,2,80000000.0,princetonCerber
14,0.552083333333333,6,0,1,1107000000.0,white
0,0.5,1,0,2,80000000.0,princetonCerber
6,0.0625,1,0,2,3243000000.0,white
6,1.25,3,0,1,7446000000.0,paduaCryptoWall
144,0.105642214384606,2013,0,2,165000000.0,princetonCerber
6,0.0625,1,0,2,3134000000.0,white
4,0.25,1,0,2,1275000000.0,white
0,1.0,1,0,1,200000000.0,white
144,0.0817527768058172,1242,0,1,277685216.0,montrealGlobeImposter
144,0.286910345098435,1976,0,1,400000000.0,princetonLocky
22,0.0625,1,0,2,100000000.0,princetonCerber
0,0.5,1,0,2,10000000000.0,montrealCryptoLocker
0,1.5,2,0,4,240000000.0,montrealCryptXXX
0,0.5,1,0,2,543000000.0,white
144,2.36700993926743,2018,4,6,1800000000.0,montrealCryptoLocker
26,6.103515625e-05,1,0,2,499000000.0,white
144,0.0047244586151088,1443,0,2,68830000.0,princetonCerber
62,0.0001500447591145,11,0,2,200000000.0,princetonCerber
2,1.0,1,0,1,194200000.0,paduaCryptoWall
144,0.0072845197847678,1668,0,1,100000000.0,montrealCryptoLocker
10,0.25,1,0,2,4706000000.0,white
0,0.5,1,0,2,2500000000.0,white
12,0.015625,1,0,1,200000000.0,montrealXLockerv5.0
28,6.103515625e-05,1,0,2,421000000.0,white
32,0.001953125,1,0,2,1590129091.0,white
4,0.25,1,0,2,4764000000.0,white
144,1.51184165461267,1051,1,1,1000000000.0,paduaCryptoWall
88,1.0,1,0,2,1558000000.0,white
2,0.5,1,0,2,4875000000.0,white
44,0.535561591386795,25,0,4,71740000.0,montrealCryptoLocker
8,0.25,1,0,1,51000000.0,white
0,1.0,1,0,1,5000000000.0,white
10,0.5,1,0,1,33000000.0,white
142,0.663764112687225,1054,0,2,300000000.0,paduaCryptoWall
0,1.0,1,0,2,180000000.0,paduaCryptoWall
26,0.03125,1,0,2,79150000.0,princetonCerber
0,0.5,1,0,2,4898000000.0,white
0,2.0,2,0,2,240000000.0,paduaCryptoWall
48,1.19209289550781e-07,1,0,2,433000000.0,white
12,0.515625,3,0,2,47300000000.0,white
78,0.0122495448428825,41,0,2,99500000.0,montrealCryptoLocker
14,0.0625,1,0,1,151000000.0,white
2,0.25,1,0,2,300000000.0,paduaCryptoWall
4,0.0625,1,0,2,125000000.0,princetonCerber
144,1.42820409069983,3273,6,1,58000000.0,montrealNoobCrypt
112,2.36526368156312e-10,3,0,1,100000000.0,princetonLocky
36,1.9073486328125e-06,1,0,1,50000000.0,white
24,0.234375,19,0,1,123000000.0,white
0,0.0833333333333333,1,0,2,961196596.0,montrealCryptoLocker
34,0.09375,2,0,2,322200000.0,montrealCryptoLocker
46,0.00048828125,1,0,2,229000000.0,white
2,0.0476190476190476,1,0,2,50556384.0,montrealCryptoLocker
26,0.015625,1,0,1,3883000000.0,white
12,0.0546875,5,0,2,1256000000.0,white
0,0.5,1,0,2,80000000.0,princetonCerber
144,1.47953446341924,1420,1128,1,1300000000.0,paduaCryptoWall
8,0.015625,1,0,2,1841000000.0,white
144,0.663486220647528,2760,0,1,410000000.0,princetonLocky
32,7.62939453125e-06,1,0,2,58624000000.0,white
0,1.0,1,0,1,200000000.0,princetonLocky
12,0.5,1,0,1,4908000000.0,white
8,1.0,1,0,2,4838000000.0,white
12,0.25,1,0,2,4753000000.0,white
30,0.003759765625,10,0,2,111000000.0,white
14,0.00390625,1,0,2,1582000000.0,white
24,0.443359375,9,0,2,2500000000.0,white
128,1.0,1,0,2,12086000000.0,white
0,0.5,1,0,2,482382200.0,montrealCryptoLocker
144,0.707586856266993,885,0,2,2029300994.0,montrealCryptoLocker
8,0.125,21,0,1,4420000000.0,white
6,0.0625,1,0,1,550000000.0,princetonLocky
0,0.5,1,0,2,200000000.0,montrealCryptoLocker
6,0.05,1,0,1,75000000.0,princetonCerber
2,0.333333333333333,1,0,1,50000000.0,paduaCryptoWall
140,1.0,1,0,2,2671000000.0,white
12,0.5,1,0,2,4620000000.0,white
0,0.5,1,0,2,80000000.0,princetonCerber
30,0.0133463541666667,15,0,2,71000000.0,white
4,0.125,1,0,2,4000000000.0,white
12,0.0625,1,0,2,4581000000.0,white
0,0.5,1,0,1,19780000000.0,white
0,0.5,1,0,1,16648000000.0,white
110,0.574796796085859,18,0,2,820000000.0,white
0,1.5,2,0,4,511700000.0,paduaCryptoWall
26,1.0,1,0,2,2526000000.0,white
2,0.5,1,0,1,60000000.0,montrealCryptoLocker
0,0.5,1,0,1,43810000.0,paduaCryptoWall
2,0.5,1,0,2,4932000000.0,white
24,0.00390625,1,0,1,4010000000.0,white
4,0.25,1,0,1,9700000000.0,white
144,0.520851562676795,11525,0,2,200000000.0,princetonLocky
144,0.066854859444433,4877,0,1,50000000.0,princetonLocky
0,0.5,1,0,1,50000000.0,white
10,1.0,1,0,2,4836000000.0,white
22,0.0078125,1,0,2,236615090.0,montrealCryptoLocker
6,0.125,1,0,1,300000000.0,princetonLocky
0,1.0,1,0,1,30708511.0,paduaCryptoWall
144,0.002656786031036,991,0,2,154000000.0,paduaCryptoWall
144,1.21837894016445,3001,0,2,120000000.0,montrealCryptXXX
4,1.0,1,0,2,28820000000.0,white
0,0.5,1,0,1,100000000.0,white
2,1.0,1,0,2,4997000000.0,white
2,0.25,1,0,2,100000000.0,princetonLocky
58,0.0046752766927083,24,0,2,600000000.0,montrealCryptoLocker
6,0.0625,1,0,1,100000000.0,white
144,6.30263909091036,2198,1870,13,9734090000.0,montrealCryptoLocker
14,4.06901041666667e-05,1,0,2,40000000.0,princetonCerber
14,0.125,1,0,2,4585000000.0,white
126,1.0,1,0,2,8276000000.0,white
18,0.0078125,1,0,1,51000000.0,white
24,0.125000000070559,2,0,2,317448900.0,paduaCryptoWall
0,1.0,1,0,2,220479999.0,paduaCryptoWall
0,0.5,1,0,2,56000000.0,princetonCerber
36,0.0009765625,1,0,1,200000000.0,princetonLocky
36,0.133056640625,4,0,4,2134000000.0,white
2,0.5,1,0,1,52000000.0,white
28,0.00048828125,1,0,2,80000000.0,princetonCerber
80,1.0,1,0,2,32025000000.0,white
2,0.5,1,0,1,10000000000.0,white
8,1.0,1,0,2,210000000.0,white
12,0.0625,1,0,2,4607000000.0,white
4,0.625,3,0,2,154000000.0,white
0,1.0,1,0,2,5033000000.0,white
6,1.16666666666667,7,0,2,120000000.0,montrealCryptXXX
2,0.5,1,0,2,4787000000.0,white
0,0.5,1,0,1,50082649.0,princetonLocky
0,1.0,1,0,2,49399169.0,montrealCryptoLocker
10,0.015625,1,0,1,2585000000.0,white
0,0.5,1,0,2,100000000.0,princetonCerber
20,0.25,1,0,1,200000000.0,princetonLocky
36,1.0,1,0,2,32355000000.0,white
28,0.00048828125,1,0,1,368000000.0,white
12,0.0078125,1,0,1,4446000000.0,white
0,1.0,1,0,1,250000000.0,princetonLocky
26,0.12890625,2,0,2,1079000000.0,white
6,0.5,3,0,1,35866000.0,montrealCryptoLocker
2,0.5,1,0,2,80000000.0,princetonCerber
4,0.5,1,0,2,4893000000.0,white
22,0.000244140625,1,0,2,75000000.0,white
0,0.5,1,0,2,80000000.0,princetonCerber
2,0.5,1,0,1,69221860.0,montrealCryptoLocker
144,2.0379434838321,2144,1921,3,1442900000.0,montrealCryptoLocker
134,0.600144402547707,2535,8,1,90940000.0,montrealCryptoLocker
2,0.25,1,0,2,33084443.0,montrealCryptoLocker
0,0.5,1,0,2,4667000000.0,white
20,0.00390625,1,0,2,960000000.0,white
8,0.03125,1,0,2,3975000000.0,white
4,1.0,1,0,2,8581000000.0,white
4,0.5,2,0,2,7000000000.0,white
0,1.0,1,0,2,33070000000.0,white
24,1.0,1,0,2,4536000000.0,white
22,0.0625,1,0,2,4127000000.0,white
16,0.03125,1,0,1,50000000.0,white
144,0.0001764679108308,608,0,1,1398000000.0,paduaCryptoWall
0,1.0,1,0,1,15001000000.0,white
10,0.956018518518518,16,0,2,1000000000.0,white
10,0.25,1,0,2,136612387.0,paduaCryptoWall
128,1.0,1,0,2,20400000000.0,white
10,0.015625,1,0,1,50000000.0,white
26,0.0001220703125,1,0,2,692000000.0,white
14,0.00390625,1,0,2,181000000.0,white
66,6.453769546047781e-15,1,0,1,190000000.0,paduaCryptoWall
58,1.0,1,0,2,3288000000.0,white
0,0.5,1,0,1,3896000000.0,white
6,0.0625,1,0,2,125000000.0,princetonCerber
144,0.0286216660757928,1134,0,1,150000000.0,princetonLocky
14,0.0078125,1,0,2,4266000000.0,white
46,0.0001220703125,1,0,2,37500000.0,princetonCerber
4,0.125,1,0,1,201000000.0,white
96,2.3283064365387004e-10,1,0,2,100000000.0,princetonCerber
2,1.0,2,0,2,123544200.0,princetonCerber
20,0.0009765625,1,0,2,80000000.0,princetonCerber
24,0.00048828125,1,0,1,190000000.0,paduaCryptoWall
144,1.3750024779953,8076,8073,6,572687619.0,montrealAPT
42,0.05859375,19,0,2,54000000.0,white
68,2.98023223876953e-08,1,0,2,187000000.0,white
144,0.0084014553892067,554,0,1,699990000.0,paduaCryptoWall
144,0.359955753176154,1870,0,1,179000000.0,paduaCryptoWall
14,0.625,2,0,1,200000000.0,princetonLocky
0,1.5,2,0,2,1724060000.0,montrealCryptoLocker
36,1.0,1,0,2,20630000000.0,white
14,0.125,1,0,2,44990000.0,paduaCryptoWall
0,0.5,1,0,2,1000000000.0,montrealCryptoLocker
4,0.3,2,0,2,126000000.0,princetonCerber
132,1.0,1,0,2,175000000.0,white
8,1.5,3,0,2,248000000.0,princetonCerber
12,0.5,1,0,2,4731000000.0,white
36,0.03125,1,0,2,120000000.0,white
0,1.0,1,0,1,300000000.0,princetonLocky
6,0.0625,1,0,2,70000000.0,white
8,0.5,1,0,2,4867000000.0,white
0,1.0,1,0,2,1036000000.0,white
48,0.1349907023275,31,0,2,50000000.0,montrealCryptoLocker
30,4.10022786458333,15,13,7,1568000000.0,white
38,0.0001220703125,1,0,2,126000000.0,princetonCerber
0,1.0,1,0,2,42464624.0,paduaCryptoWall
52,0.125,1,0,2,120000000.0,montrealCryptXXX
8,1.975,5,0,6,593000000.0,paduaCryptoWall
